ob,R1,D1,R2,D2,R3,D3,R4,D4,R5,D5,R6,D6,R7,Label
DEBARK C2 L4,0.27,0.18,0.17,0.11,0.27,0.21,9.0,10.0,0.56,0.67,0.5,0.8,0.5,N
SAIL L4 L2,0.25,0.09,0.16,0.12,0.25,0.19,10.0,11.0,0.56,0.65,0.55,0.73,0.5,N
SAIL L2 L1,0.25,0.0,0.16,0.14,0.26,0.2,10.0,11.0,0.61,0.65,0.7,0.73,0.5,N
BOARD C1 L1,0.25,0.08,0.16,0.14,0.26,0.2,10.0,11.0,0.5,0.65,0.6,0.73,0.75,N
SAIL L1 L4,0.0,0.08,0.24,0.1,0.24,0.18,11.0,12.0,0.55,0.68,0.64,0.75,0.75,N
SAIL L4 L2,0.08,0.08,0.23,0.14,0.22,0.21,12.0,12.0,0.59,0.73,0.67,0.75,0.75,N
DEBARK C1 L2,0.0,0.0,0.12,0.14,0.2,0.21,14.0,12.0,0.73,0.64,0.79,0.67,0.5,N
SAIL L4 L2,0.43,0.24,0.45,0.11,0.43,0.28,5.0,10.0,0.12,0.11,0.4,0.45,0.5,N
SAIL L2 L1,0.43,0.18,0.42,0.11,0.45,0.3,5.0,10.0,0.12,0.17,0.4,0.45,0.5,N
BOARD C2 L1,0.25,0.1,0.28,0.16,0.35,0.21,7.0,10.0,0.33,0.28,0.36,0.5,0.5,N
SAIL L1 L4,0.2,0.0,0.32,0.16,0.26,0.21,9.0,10.0,0.44,0.67,0.56,0.8,0.5,N
DEBARK C2 L4,0.2,0.05,0.27,0.16,0.27,0.21,9.0,10.0,0.56,0.67,0.5,0.8,0.5,N
SAIL L4 L1,0.1,0.0,0.26,0.15,0.28,0.21,9.0,10.0,0.56,0.61,0.67,0.7,0.5,N
BOARD C1 L1,0.18,0.09,0.32,0.15,0.28,0.21,9.0,10.0,0.44,0.61,0.56,0.7,0.75,N
SAIL L1 L2,0.13,0.09,0.3,0.15,0.26,0.25,10.0,10.0,0.5,0.67,0.6,0.7,0.75,N
DEBARK C1 L2,0.08,0.09,0.2,0.15,0.22,0.25,12.0,10.0,0.68,0.56,0.75,0.6,0.5,N
SAIL L4 L1,0.5,0.2,0.45,0.21,0.52,0.33,4.0,9.0,0.0,0.19,0.25,0.39,0.5,N
BOARD C2 L1,0.38,0.2,0.29,0.14,0.39,0.23,6.0,9.0,0.2,0.19,0.25,0.44,0.5,N
SAIL L1 L2,0.33,0.18,0.33,0.11,0.29,0.21,8.0,10.0,0.36,0.44,0.5,0.5,0.5,N
SAIL L2 L4,0.3,0.18,0.32,0.11,0.26,0.21,9.0,10.0,0.44,0.67,0.56,0.8,0.5,N
DEBARK C2 L4,0.27,0.18,0.25,0.11,0.27,0.21,9.0,10.0,0.56,0.67,0.5,0.8,0.5,N
SAIL L4 L2,0.14,0.05,0.26,0.1,0.25,0.19,10.0,11.0,0.56,0.65,0.55,0.73,0.5,N
SAIL L2 L1,0.09,0.08,0.24,0.1,0.26,0.2,10.0,11.0,0.61,0.65,0.7,0.73,0.5,N
BOARD C1 L1,0.09,0.08,0.3,0.1,0.26,0.2,10.0,11.0,0.5,0.65,0.6,0.73,0.75,N
SAIL L1 L2,0.08,0.0,0.29,0.14,0.24,0.23,11.0,11.0,0.55,0.7,0.64,0.73,0.75,N
DEBARK C1 L2,0.0,0.0,0.19,0.14,0.21,0.23,13.0,11.0,0.71,0.6,0.77,0.64,0.5,N
SAIL L4 L2,0.43,0.24,0.45,0.11,0.43,0.28,5.0,10.0,0.12,0.11,0.4,0.45,0.5,N
SAIL L2 L1,0.43,0.18,0.42,0.11,0.45,0.3,5.0,10.0,0.12,0.17,0.4,0.45,0.5,N
BOARD C2 L1,0.25,0.1,0.28,0.16,0.35,0.21,7.0,10.0,0.33,0.28,0.36,0.5,0.5,N
SAIL L1 L2,0.33,0.13,0.32,0.1,0.26,0.19,9.0,11.0,0.44,0.5,0.56,0.55,0.5,N
SAIL L2 L3,0.18,0.0,0.3,0.1,0.23,0.18,10.0,12.0,0.5,0.73,0.6,0.83,0.75,N
SAIL L3 L4,0.17,0.0,0.29,0.1,0.21,0.18,11.0,12.0,0.55,0.73,0.64,0.83,0.5,N
DEBARK C2 L4,0.0,0.0,0.2,0.1,0.23,0.18,11.0,12.0,0.65,0.73,0.59,0.83,0.5,N
SAIL L4 L1,0.0,0.0,0.15,0.1,0.24,0.18,11.0,12.0,0.65,0.68,0.73,0.75,0.5,N
BOARD C1 L1,0.0,0.0,0.24,0.1,0.24,0.18,11.0,12.0,0.55,0.68,0.64,0.75,0.75,N
SAIL L1 L2,0.14,0.0,0.14,0.14,0.22,0.21,12.0,12.0,0.59,0.73,0.67,0.75,0.75,N
DEBARK C1 L2,0.07,0.0,0.12,0.14,0.2,0.21,14.0,12.0,0.73,0.64,0.79,0.67,0.5,N
SAIL L4 L1,0.5,0.2,0.45,0.21,0.52,0.33,4.0,9.0,0.0,0.19,0.25,0.39,0.5,N
BOARD C2 L1,0.38,0.2,0.29,0.14,0.39,0.23,6.0,9.0,0.2,0.19,0.25,0.44,0.5,N
SAIL L1 L3,0.4,0.18,0.31,0.16,0.29,0.21,8.0,10.0,0.36,0.67,0.5,0.8,0.75,N
SAIL L3 L4,0.36,0.18,0.28,0.11,0.26,0.21,9.0,10.0,0.44,0.67,0.56,0.8,0.5,N
DEBARK C2 L4,0.27,0.18,0.17,0.11,0.27,0.21,9.0,10.0,0.56,0.67,0.5,0.8,0.5,N
SAIL L4 L1,0.27,0.1,0.17,0.15,0.28,0.21,9.0,10.0,0.56,0.61,0.67,0.7,0.5,N
BOARD C1 L1,0.27,0.14,0.17,0.15,0.28,0.21,9.0,10.0,0.44,0.61,0.56,0.7,0.75,N
SAIL L1 L2,0.17,0.1,0.25,0.15,0.26,0.25,10.0,10.0,0.5,0.67,0.6,0.7,0.75,N
DEBARK C1 L2,0.08,0.09,0.12,0.15,0.22,0.25,12.0,10.0,0.68,0.56,0.75,0.6,0.5,N
SAIL L4 L2,0.43,0.24,0.45,0.11,0.43,0.28,5.0,10.0,0.12,0.11,0.4,0.45,0.5,N
SAIL L2 L1,0.43,0.18,0.42,0.11,0.45,0.3,5.0,10.0,0.12,0.17,0.4,0.45,0.5,N
BOARD C2 L1,0.25,0.1,0.28,0.16,0.35,0.21,7.0,10.0,0.33,0.28,0.36,0.5,0.5,N
SAIL L1 L3,0.33,0.0,0.3,0.15,0.26,0.19,9.0,11.0,0.44,0.7,0.56,0.82,0.75,N
SAIL L3 L4,0.18,0.0,0.28,0.15,0.23,0.19,10.0,11.0,0.5,0.7,0.6,0.82,0.5,N
DEBARK C2 L4,0.18,0.0,0.16,0.15,0.25,0.19,10.0,11.0,0.61,0.7,0.55,0.82,0.5,N
SAIL L4 L2,0.23,0.15,0.15,0.1,0.23,0.18,11.0,12.0,0.6,0.68,0.59,0.75,0.5,N
SAIL L2 L1,0.23,0.08,0.15,0.14,0.24,0.18,11.0,12.0,0.65,0.68,0.73,0.75,0.5,N
BOARD C1 L1,0.23,0.08,0.15,0.14,0.24,0.18,11.0,12.0,0.55,0.68,0.64,0.75,0.75,N
SAIL L1 L2,0.08,0.08,0.23,0.14,0.22,0.21,12.0,12.0,0.59,0.73,0.67,0.75,0.75,N
DEBARK C1 L2,0.0,0.08,0.12,0.14,0.2,0.21,14.0,12.0,0.73,0.64,0.79,0.67,0.5,N
SAIL L4 L1,0.5,0.2,0.45,0.21,0.52,0.33,4.0,9.0,0.0,0.19,0.25,0.39,0.5,N
BOARD C2 L1,0.38,0.2,0.29,0.14,0.39,0.23,6.0,9.0,0.2,0.19,0.25,0.44,0.5,N
SAIL L1 L4,0.4,0.2,0.33,0.11,0.29,0.23,8.0,9.0,0.36,0.62,0.5,0.78,0.5,N
DEBARK C2 L4,0.3,0.2,0.26,0.11,0.3,0.23,8.0,9.0,0.5,0.62,0.44,0.78,0.5,N
SAIL L4 L2,0.16,0.14,0.28,0.13,0.27,0.21,9.0,10.0,0.5,0.61,0.5,0.7,0.5,N
SAIL L2 L1,0.1,0.0,0.26,0.15,0.28,0.21,9.0,10.0,0.56,0.61,0.67,0.7,0.5,N
BOARD C1 L1,0.18,0.09,0.32,0.15,0.28,0.21,9.0,10.0,0.44,0.61,0.56,0.7,0.75,N
SAIL L1 L4,0.1,0.09,0.3,0.1,0.26,0.2,10.0,11.0,0.5,0.65,0.6,0.73,0.75,N
SAIL L4 L2,0.15,0.08,0.29,0.14,0.24,0.23,11.0,11.0,0.55,0.7,0.64,0.73,0.75,N
DEBARK C1 L2,0.07,0.08,0.19,0.14,0.21,0.23,13.0,11.0,0.71,0.6,0.77,0.64,0.5,N
SAIL L4 L2,0.43,0.24,0.45,0.11,0.43,0.28,5.0,10.0,0.12,0.11,0.4,0.45,0.5,N
SAIL L2 L1,0.43,0.18,0.42,0.11,0.45,0.3,5.0,10.0,0.12,0.17,0.4,0.45,0.5,N
BOARD C2 L1,0.25,0.1,0.28,0.16,0.35,0.21,7.0,10.0,0.33,0.28,0.36,0.5,0.5,N
SAIL L1 L3,0.33,0.0,0.3,0.15,0.26,0.19,9.0,11.0,0.44,0.7,0.56,0.82,0.75,N
SAIL L3 L4,0.18,0.0,0.28,0.15,0.23,0.19,10.0,11.0,0.5,0.7,0.6,0.82,0.5,N
DEBARK C2 L4,0.18,0.0,0.16,0.15,0.25,0.19,10.0,11.0,0.61,0.7,0.55,0.82,0.5,N
SAIL L4 L1,0.25,0.0,0.16,0.14,0.26,0.2,10.0,11.0,0.61,0.65,0.7,0.73,0.5,N
BOARD C1 L1,0.25,0.08,0.16,0.14,0.26,0.2,10.0,11.0,0.5,0.65,0.6,0.73,0.75,N
SAIL L1 L2,0.04,0.08,0.24,0.14,0.24,0.23,11.0,11.0,0.55,0.7,0.64,0.73,0.75,N
DEBARK C1 L2,0.0,0.0,0.12,0.14,0.21,0.23,13.0,11.0,0.71,0.6,0.77,0.64,0.5,N
SAIL L4 L1,0.5,0.2,0.45,0.21,0.52,0.33,4.0,9.0,0.0,0.19,0.25,0.39,0.5,N
BOARD C2 L1,0.38,0.2,0.29,0.14,0.39,0.23,6.0,9.0,0.2,0.19,0.25,0.44,0.5,N
SAIL L1 L2,0.33,0.18,0.33,0.11,0.29,0.21,8.0,10.0,0.36,0.44,0.5,0.5,0.5,N
SAIL L2 L3,0.2,0.17,0.32,0.1,0.26,0.19,9.0,11.0,0.44,0.7,0.56,0.82,0.75,N
SAIL L3 L4,0.18,0.17,0.26,0.1,0.23,0.19,10.0,11.0,0.5,0.7,0.6,0.82,0.5,N
DEBARK C2 L4,0.18,0.17,0.17,0.1,0.25,0.19,10.0,11.0,0.61,0.7,0.55,0.82,0.5,N
SAIL L4 L1,0.09,0.09,0.16,0.1,0.26,0.2,10.0,11.0,0.61,0.65,0.7,0.73,0.5,N
BOARD C1 L1,0.09,0.08,0.25,0.1,0.26,0.2,10.0,11.0,0.5,0.65,0.6,0.73,0.75,N
SAIL L1 L2,0.23,0.08,0.15,0.14,0.24,0.23,11.0,11.0,0.55,0.7,0.64,0.73,0.75,N
DEBARK C1 L2,0.2,0.08,0.12,0.14,0.21,0.23,13.0,11.0,0.71,0.6,0.77,0.64,0.5,N
SAIL L4 L1,0.5,0.2,0.45,0.21,0.52,0.33,4.0,9.0,0.0,0.19,0.25,0.39,0.5,N
BOARD C1 L1,0.5,0.2,0.5,0.19,0.52,0.23,4.0,9.0,0.0,0.19,0.0,0.44,0.75,N
SAIL L1 L2,0.43,0.2,0.47,0.17,0.45,0.23,5.0,9.0,0.0,0.62,0.2,0.78,0.75,N
DEBARK C1 L2,0.33,0.2,0.29,0.17,0.35,0.23,7.0,9.0,0.42,0.62,0.57,0.78,0.5,N
SAIL L2 L1,0.24,0.11,0.25,0.16,0.27,0.24,9.0,9.0,0.56,0.56,0.5,0.67,0.5,N
BOARD C2 L1,0.28,0.2,0.25,0.16,0.21,0.24,11.0,9.0,0.55,0.56,0.64,0.67,0.5,N
SAIL L1 L3,0.15,0.14,0.24,0.15,0.2,0.21,12.0,10.0,0.59,0.61,0.67,0.7,0.75,N
SAIL L3 L4,0.14,0.09,0.23,0.15,0.19,0.25,13.0,10.0,0.62,0.67,0.69,0.7,0.5,N
DEBARK C2 L4,0.0,0.09,0.16,0.15,0.2,0.25,13.0,10.0,0.71,0.56,0.65,0.6,0.5,N
SAIL L4 L2,0.43,0.24,0.45,0.11,0.43,0.28,5.0,10.0,0.12,0.11,0.4,0.45,0.5,N
SAIL L2 L1,0.43,0.18,0.42,0.11,0.45,0.3,5.0,10.0,0.12,0.17,0.4,0.45,0.5,N
BOARD C2 L1,0.25,0.1,0.28,0.16,0.35,0.21,7.0,10.0,0.33,0.28,0.36,0.5,0.5,N
SAIL L1 L3,0.33,0.0,0.3,0.15,0.26,0.19,9.0,11.0,0.44,0.7,0.56,0.82,0.75,N
SAIL L3 L4,0.18,0.0,0.28,0.15,0.23,0.19,10.0,11.0,0.5,0.7,0.6,0.82,0.5,N
DEBARK C2 L4,0.18,0.0,0.16,0.15,0.25,0.19,10.0,11.0,0.61,0.7,0.55,0.82,0.5,N
SAIL L4 L2,0.23,0.15,0.15,0.1,0.23,0.18,11.0,12.0,0.6,0.68,0.59,0.75,0.5,N
SAIL L2 L1,0.23,0.08,0.15,0.14,0.24,0.18,11.0,12.0,0.65,0.68,0.73,0.75,0.5,N
BOARD C1 L1,0.23,0.08,0.15,0.14,0.24,0.18,11.0,12.0,0.55,0.68,0.64,0.75,0.75,N
SAIL L1 L4,0.08,0.07,0.23,0.09,0.22,0.17,12.0,13.0,0.59,0.71,0.67,0.77,0.75,N
SAIL L4 L2,0.07,0.07,0.22,0.13,0.21,0.2,13.0,13.0,0.62,0.75,0.69,0.77,0.75,N
DEBARK C1 L2,0.0,0.07,0.11,0.13,0.18,0.2,15.0,13.0,0.75,0.67,0.8,0.69,0.5,N
SAIL L4 L2,0.43,0.24,0.45,0.11,0.43,0.28,5.0,10.0,0.12,0.11,0.4,0.45,0.5,N
SAIL L2 L1,0.43,0.18,0.42,0.11,0.45,0.3,5.0,10.0,0.12,0.17,0.4,0.45,0.5,N
BOARD C1 L1,0.43,0.18,0.47,0.11,0.45,0.21,5.0,10.0,0.0,0.28,0.2,0.5,0.75,N
SAIL L1 L2,0.29,0.18,0.44,0.11,0.39,0.21,6.0,10.0,0.1,0.67,0.33,0.8,0.75,N
DEBARK C1 L2,0.11,0.18,0.27,0.11,0.31,0.21,8.0,10.0,0.5,0.67,0.62,0.8,0.5,N
SAIL L2 L1,0.18,0.09,0.24,0.15,0.25,0.21,10.0,10.0,0.61,0.61,0.55,0.7,0.5,N
BOARD C2 L1,0.23,0.09,0.24,0.15,0.2,0.21,12.0,10.0,0.59,0.61,0.67,0.7,0.5,N
SAIL L1 L4,0.14,0.09,0.23,0.15,0.19,0.25,13.0,10.0,0.62,0.67,0.69,0.7,0.5,N
DEBARK C2 L4,0.14,0.09,0.19,0.15,0.2,0.25,13.0,10.0,0.71,0.56,0.65,0.6,0.5,N
SAIL L4 L1,0.5,0.2,0.45,0.21,0.52,0.33,4.0,9.0,0.0,0.19,0.25,0.39,0.5,N
BOARD C2 L1,0.38,0.2,0.29,0.14,0.39,0.23,6.0,9.0,0.2,0.19,0.25,0.44,0.5,N
SAIL L1 L4,0.4,0.2,0.33,0.11,0.29,0.23,8.0,9.0,0.36,0.62,0.5,0.78,0.5,N
DEBARK C2 L4,0.3,0.2,0.26,0.11,0.3,0.23,8.0,9.0,0.5,0.62,0.44,0.78,0.5,N
SAIL L4 L2,0.16,0.14,0.28,0.13,0.27,0.21,9.0,10.0,0.5,0.61,0.5,0.7,0.5,N
SAIL L2 L1,0.1,0.0,0.26,0.15,0.28,0.21,9.0,10.0,0.56,0.61,0.67,0.7,0.5,N
BOARD C1 L1,0.18,0.09,0.32,0.15,0.28,0.21,9.0,10.0,0.44,0.61,0.56,0.7,0.75,N
SAIL L1 L2,0.13,0.09,0.3,0.15,0.26,0.25,10.0,10.0,0.5,0.67,0.6,0.7,0.75,N
DEBARK C1 L2,0.08,0.09,0.2,0.15,0.22,0.25,12.0,10.0,0.68,0.56,0.75,0.6,0.5,N
SAIL L4 L1,0.5,0.2,0.45,0.21,0.52,0.33,4.0,9.0,0.0,0.19,0.25,0.39,0.5,N
BOARD C2 L1,0.38,0.2,0.29,0.14,0.39,0.23,6.0,9.0,0.2,0.19,0.25,0.44,0.5,N
SAIL L1 L2,0.33,0.18,0.33,0.11,0.29,0.21,8.0,10.0,0.36,0.44,0.5,0.5,0.5,N
SAIL L2 L4,0.3,0.18,0.32,0.11,0.26,0.21,9.0,10.0,0.44,0.67,0.56,0.8,0.5,N
DEBARK C2 L4,0.27,0.18,0.25,0.11,0.27,0.21,9.0,10.0,0.56,0.67,0.5,0.8,0.5,N
SAIL L4 L2,0.14,0.05,0.26,0.1,0.25,0.19,10.0,11.0,0.56,0.65,0.55,0.73,0.5,N
SAIL L2 L1,0.09,0.08,0.24,0.1,0.26,0.2,10.0,11.0,0.61,0.65,0.7,0.73,0.5,N
BOARD C1 L1,0.09,0.08,0.3,0.1,0.26,0.2,10.0,11.0,0.5,0.65,0.6,0.73,0.75,N
SAIL L1 L4,0.08,0.08,0.29,0.1,0.24,0.18,11.0,12.0,0.55,0.68,0.64,0.75,0.75,N
SAIL L4 L2,0.08,-0.04,0.28,0.14,0.22,0.21,12.0,12.0,0.59,0.73,0.67,0.75,0.75,N
DEBARK C1 L2,-0.04,-0.04,0.18,0.14,0.2,0.21,14.0,12.0,0.73,0.64,0.79,0.67,0.5,N
SAIL L4 L1,0.5,0.2,0.45,0.21,0.52,0.33,4.0,9.0,0.0,0.19,0.25,0.39,0.5,N
BOARD C1 L1,0.5,0.2,0.5,0.19,0.52,0.23,4.0,9.0,0.0,0.19,0.0,0.44,0.75,N
SAIL L1 L2,0.43,0.2,0.47,0.17,0.45,0.23,5.0,9.0,0.0,0.62,0.2,0.78,0.75,N
DEBARK C1 L2,0.33,0.2,0.29,0.17,0.35,0.23,7.0,9.0,0.42,0.62,0.57,0.78,0.5,N
SAIL L2 L1,0.24,0.11,0.25,0.16,0.27,0.24,9.0,9.0,0.56,0.56,0.5,0.67,0.5,N
BOARD C2 L1,0.28,0.2,0.25,0.16,0.21,0.24,11.0,9.0,0.55,0.56,0.64,0.67,0.5,N
SAIL L1 L4,0.15,0.1,0.24,0.16,0.2,0.27,12.0,9.0,0.59,0.62,0.67,0.67,0.5,N
DEBARK C2 L4,0.12,0.1,0.2,0.16,0.21,0.27,12.0,9.0,0.68,0.5,0.62,0.56,0.5,N
SAIL L4 L2,0.43,0.24,0.45,0.11,0.43,0.28,5.0,10.0,0.12,0.11,0.4,0.45,0.5,N
SAIL L2 L1,0.43,0.18,0.42,0.11,0.45,0.3,5.0,10.0,0.12,0.17,0.4,0.45,0.5,N
BOARD C2 L1,0.25,0.1,0.28,0.16,0.35,0.21,7.0,10.0,0.33,0.28,0.36,0.5,0.5,N
SAIL L1 L2,0.33,0.13,0.32,0.1,0.26,0.19,9.0,11.0,0.44,0.5,0.56,0.55,0.5,N
SAIL L2 L4,0.18,0.0,0.3,0.1,0.23,0.19,10.0,11.0,0.5,0.7,0.6,0.82,0.5,N
DEBARK C2 L4,0.18,0.05,0.26,0.1,0.25,0.19,10.0,11.0,0.61,0.7,0.55,0.82,0.5,N
SAIL L4 L1,0.09,0.08,0.24,0.1,0.26,0.2,10.0,11.0,0.61,0.65,0.7,0.73,0.5,N
BOARD C1 L1,0.09,0.08,0.3,0.1,0.26,0.2,10.0,11.0,0.5,0.65,0.6,0.73,0.75,N
SAIL L1 L4,0.08,0.08,0.29,0.1,0.24,0.18,11.0,12.0,0.55,0.68,0.64,0.75,0.75,N
SAIL L4 L2,0.08,-0.04,0.28,0.14,0.22,0.21,12.0,12.0,0.59,0.73,0.67,0.75,0.75,N
DEBARK C1 L2,-0.04,-0.04,0.18,0.14,0.2,0.21,14.0,12.0,0.73,0.64,0.79,0.67,0.5,N
