ob,R1,D1,R2,D2,R3,D3,R4,D4,R5,D5,R6,D6,R7,Label
PICKUP PLACE_0_0 KEY_0,0.33,0.33,0.31,0.38,0.36,0.37,7.0,7.0,0.08,0.08,0.21,0.21,2.0,N
PICKUP PLACE_0_0 KEY_1,0.86,0.3,0.82,0.39,0.27,0.33,8.0,8.0,0.21,0.21,0.31,0.31,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.69,0.33,0.7,0.33,0.33,0.33,8.0,8.0,0.14,0.29,0.25,0.38,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.36,0.62,0.28,0.56,0.37,0.29,8.0,9.0,0.21,0.25,0.38,0.39,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.48,0.18,0.52,0.24,0.19,0.34,10.0,9.0,0.33,0.31,0.45,0.44,2.0,N
MOVE PLACE_2_0 PLACE_3_0,0.5,0.29,0.47,0.23,0.16,0.29,12.0,11.0,0.5,0.45,0.54,0.55,2.0,N
MOVE PLACE_3_0 PLACE_3_1,0.58,0.27,0.58,0.2,0.22,0.27,13.0,12.0,0.46,0.5,0.5,0.58,2.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.35,0.14,0.31,0.2,0.25,0.27,13.0,12.0,0.5,0.5,0.58,0.58,2.0,N
MOVE PLACE_3_1 PLACE_3_2,0.13,0.15,0.16,0.2,0.25,0.27,13.0,12.0,0.54,0.45,0.62,0.5,2.0,N
MOVE PLACE_3_2 PLACE_3_3,0.13,0.25,0.16,0.23,0.25,0.35,13.0,12.0,0.58,0.41,0.62,0.5,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.25,0.25,0.16,0.23,0.25,0.35,13.0,12.0,0.46,0.45,0.54,0.5,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.33,0.31,0.38,0.36,0.37,7.0,7.0,0.08,0.08,0.21,0.21,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.4,0.77,0.29,0.68,0.4,0.29,7.0,8.0,0.0,0.14,0.21,0.19,2.0,N
MOVE PLACE_0_0 PLACE_0_1,0.22,0.2,0.31,0.29,0.4,0.37,7.0,8.0,0.0,0.14,0.07,0.25,2.0,N
MOVE PLACE_0_1 PLACE_0_2,0.22,0.2,0.31,0.25,0.41,0.37,7.0,8.0,0.0,0.07,0.0,0.19,2.0,N
MOVE PLACE_0_2 PLACE_0_3,0.36,0.2,0.35,0.25,0.5,0.37,7.0,8.0,0.0,0.14,0.14,0.25,2.0,N
MOVE PLACE_0_3 PLACE_1_3,0.4,0.2,0.35,0.25,0.5,0.37,7.0,8.0,0.0,0.14,0.14,0.25,1.0,Y
MOVE PLACE_1_3 PLACE_2_3,0.19,0.33,0.24,0.33,0.34,0.46,7.0,8.0,0.19,0.14,0.33,0.25,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.33,0.79,0.38,0.36,0.36,7.0,7.0,0.08,0.17,0.21,0.21,2.0,N
PICKUP PLACE_0_0 KEY_0,0.86,0.3,0.82,0.39,0.27,0.33,8.0,8.0,0.21,0.21,0.31,0.31,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.73,0.68,0.68,0.32,0.28,8.0,9.0,0.14,0.31,0.31,0.39,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.3,0.61,0.28,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.57,0.35,0.5,0.34,0.29,9.0,10.0,0.31,0.33,0.44,0.45,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.45,0.17,0.46,0.2,0.18,0.31,11.0,10.0,0.4,0.39,0.5,0.5,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.29,0.23,0.28,0.2,0.29,0.31,11.0,10.0,0.45,0.33,0.55,0.4,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.31,0.31,0.36,0.28,0.29,0.31,11.0,10.0,0.5,0.28,0.59,0.4,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.22,0.29,0.19,0.27,0.29,0.38,11.0,10.0,0.45,0.33,0.5,0.4,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.33,0.31,0.38,0.36,0.37,7.0,7.0,0.08,0.08,0.21,0.21,2.0,N
PICKUP PLACE_0_0 KEY_1,0.86,0.3,0.82,0.39,0.27,0.33,8.0,8.0,0.21,0.21,0.31,0.31,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.73,0.68,0.68,0.32,0.28,8.0,9.0,0.14,0.31,0.31,0.39,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.3,0.61,0.28,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.57,0.35,0.5,0.34,0.29,9.0,10.0,0.31,0.33,0.44,0.45,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.45,0.17,0.46,0.2,0.18,0.31,11.0,10.0,0.4,0.39,0.5,0.5,2.0,N
MOVE PLACE_2_0 PLACE_3_0,0.47,0.27,0.42,0.2,0.15,0.27,13.0,12.0,0.54,0.5,0.58,0.58,2.0,N
MOVE PLACE_3_0 PLACE_3_1,0.55,0.25,0.52,0.18,0.21,0.25,14.0,13.0,0.58,0.54,0.61,0.62,2.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.38,0.13,0.34,0.18,0.24,0.25,14.0,13.0,0.54,0.54,0.61,0.62,2.0,N
MOVE PLACE_3_1 PLACE_3_2,0.12,0.14,0.14,0.18,0.24,0.25,14.0,13.0,0.58,0.5,0.64,0.54,2.0,N
MOVE PLACE_3_2 PLACE_3_3,0.12,0.24,0.14,0.21,0.24,0.33,14.0,13.0,0.54,0.46,0.57,0.54,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.24,0.24,0.14,0.21,0.24,0.33,14.0,13.0,0.5,0.5,0.57,0.54,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.33,0.31,0.38,0.36,0.37,7.0,7.0,0.08,0.08,0.21,0.21,2.0,N
PICKUP PLACE_0_0 KEY_1,0.86,0.3,0.82,0.39,0.27,0.33,8.0,8.0,0.21,0.21,0.31,0.31,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.73,0.68,0.68,0.32,0.28,8.0,9.0,0.14,0.31,0.31,0.39,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.3,0.61,0.28,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.18,0.42,0.24,0.26,0.33,10.0,9.0,0.44,0.31,0.5,0.44,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.31,0.24,0.26,0.24,0.26,0.34,10.0,9.0,0.39,0.25,0.5,0.33,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.32,0.33,0.42,0.34,0.31,0.34,10.0,9.0,0.44,0.31,0.55,0.39,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.28,0.31,0.22,0.32,0.31,0.38,10.0,9.0,0.39,0.25,0.45,0.33,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.33,0.79,0.38,0.36,0.36,7.0,7.0,0.08,0.17,0.21,0.21,2.0,N
PICKUP PLACE_0_0 KEY_0,0.86,0.3,0.82,0.39,0.27,0.33,8.0,8.0,0.21,0.21,0.31,0.31,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.73,0.68,0.68,0.32,0.28,8.0,9.0,0.14,0.31,0.31,0.39,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.3,0.61,0.28,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.57,0.35,0.5,0.34,0.29,9.0,10.0,0.31,0.33,0.44,0.45,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.45,0.17,0.46,0.2,0.18,0.31,11.0,10.0,0.4,0.39,0.5,0.5,2.0,N
MOVE PLACE_2_0 PLACE_3_0,0.47,0.27,0.42,0.2,0.15,0.27,13.0,12.0,0.54,0.5,0.58,0.58,2.0,N
MOVE PLACE_3_0 PLACE_3_1,0.55,0.25,0.52,0.18,0.21,0.25,14.0,13.0,0.58,0.54,0.61,0.62,2.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.38,0.13,0.34,0.18,0.24,0.25,14.0,13.0,0.54,0.54,0.61,0.62,2.0,N
MOVE PLACE_3_1 PLACE_3_2,0.12,0.14,0.14,0.18,0.24,0.25,14.0,13.0,0.58,0.5,0.64,0.54,2.0,N
MOVE PLACE_3_2 PLACE_3_3,0.12,0.24,0.14,0.21,0.24,0.33,14.0,13.0,0.54,0.46,0.57,0.54,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.24,0.24,0.14,0.21,0.24,0.33,14.0,13.0,0.5,0.5,0.57,0.54,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.33,0.79,0.38,0.36,0.36,7.0,7.0,0.08,0.17,0.21,0.21,2.0,N
PICKUP PLACE_0_0 KEY_0,0.86,0.3,0.82,0.39,0.27,0.33,8.0,8.0,0.21,0.21,0.31,0.31,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.73,0.68,0.68,0.32,0.28,8.0,9.0,0.14,0.31,0.31,0.39,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.3,0.61,0.28,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.18,0.42,0.24,0.26,0.33,10.0,9.0,0.44,0.31,0.5,0.44,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.31,0.24,0.26,0.24,0.26,0.34,10.0,9.0,0.39,0.25,0.5,0.33,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.32,0.33,0.42,0.34,0.31,0.34,10.0,9.0,0.44,0.31,0.55,0.39,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.28,0.31,0.22,0.32,0.31,0.38,10.0,9.0,0.39,0.25,0.45,0.33,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.33,0.79,0.38,0.36,0.36,7.0,7.0,0.08,0.17,0.21,0.21,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.71,0.33,0.7,0.38,0.36,0.36,7.0,7.0,0.08,0.0,0.14,0.14,2.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.4,0.67,0.31,0.62,0.41,0.32,7.0,8.0,0.08,0.14,0.21,0.31,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.52,0.2,0.58,0.27,0.21,0.37,9.0,8.0,0.25,0.21,0.39,0.38,2.0,N
MOVE PLACE_2_0 PLACE_3_0,0.53,0.31,0.51,0.25,0.18,0.31,11.0,10.0,0.45,0.39,0.5,0.5,2.0,N
MOVE PLACE_3_0 PLACE_3_1,0.61,0.29,0.62,0.22,0.24,0.29,12.0,11.0,0.41,0.45,0.46,0.55,2.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.38,0.15,0.33,0.22,0.27,0.29,12.0,11.0,0.45,0.45,0.54,0.55,2.0,N
MOVE PLACE_3_1 PLACE_3_2,0.14,0.16,0.17,0.22,0.27,0.29,12.0,11.0,0.5,0.4,0.58,0.45,2.0,N
MOVE PLACE_3_2 PLACE_3_3,0.14,0.27,0.17,0.25,0.27,0.38,12.0,11.0,0.45,0.35,0.5,0.45,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.27,0.27,0.17,0.25,0.27,0.38,12.0,11.0,0.41,0.4,0.5,0.45,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.33,0.31,0.38,0.36,0.37,7.0,7.0,0.08,0.08,0.21,0.21,2.0,N
PICKUP PLACE_0_0 KEY_1,0.86,0.3,0.82,0.39,0.27,0.33,8.0,8.0,0.21,0.21,0.31,0.31,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.73,0.68,0.68,0.32,0.28,8.0,9.0,0.14,0.31,0.31,0.39,2.0,N
MOVE PLACE_0_0 PLACE_0_1,0.2,0.18,0.28,0.26,0.37,0.34,8.0,9.0,0.07,0.25,0.19,0.39,2.0,N
MOVE PLACE_0_1 PLACE_0_2,0.27,0.18,0.28,0.22,0.37,0.34,8.0,9.0,0.0,0.31,0.19,0.44,2.0,N
MOVE PLACE_0_2 PLACE_0_3,0.29,0.18,0.32,0.22,0.42,0.34,8.0,9.0,0.14,0.38,0.25,0.39,2.0,N
MOVE PLACE_0_3 PLACE_1_3,0.36,0.25,0.32,0.22,0.42,0.34,8.0,9.0,0.14,0.38,0.25,0.39,1.0,Y
MOVE PLACE_1_3 PLACE_2_3,0.24,0.31,0.21,0.3,0.31,0.38,8.0,9.0,0.39,0.25,0.45,0.33,2.0,N
PICKUP PLACE_0_0 KEY_1,0.75,0.33,0.79,0.38,0.36,0.36,7.0,7.0,0.08,0.17,0.21,0.21,2.0,N
PICKUP PLACE_0_0 KEY_0,0.86,0.3,0.82,0.39,0.27,0.33,8.0,8.0,0.21,0.21,0.31,0.31,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.78,0.73,0.68,0.68,0.32,0.28,8.0,9.0,0.14,0.31,0.31,0.39,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.3,0.61,0.28,0.3,0.3,9.0,9.0,0.25,0.25,0.33,0.39,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.18,0.42,0.24,0.26,0.33,10.0,9.0,0.44,0.31,0.5,0.44,2.0,N
MOVE PLACE_2_0 PLACE_3_0,0.37,0.29,0.35,0.19,0.19,0.29,12.0,11.0,0.5,0.45,0.54,0.55,2.0,N
MOVE PLACE_3_0 PLACE_3_1,0.58,0.27,0.57,0.23,0.22,0.27,13.0,12.0,0.46,0.45,0.5,0.5,2.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.26,0.14,0.27,0.2,0.25,0.27,13.0,12.0,0.5,0.5,0.58,0.58,2.0,N
MOVE PLACE_3_1 PLACE_3_2,0.13,0.15,0.16,0.2,0.25,0.27,13.0,12.0,0.54,0.45,0.62,0.5,2.0,N
MOVE PLACE_3_2 PLACE_3_3,0.13,0.26,0.16,0.23,0.25,0.31,13.0,12.0,0.54,0.41,0.58,0.5,2.0,N
MOVE PLACE_3_3 PLACE_2_3,0.25,0.25,0.16,0.23,0.25,0.35,13.0,12.0,0.54,0.45,0.58,0.5,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.33,0.31,0.38,0.36,0.37,7.0,7.0,0.08,0.08,0.21,0.21,2.0,N
PICKUP PLACE_0_0 KEY_1,0.86,0.3,0.82,0.39,0.27,0.33,8.0,8.0,0.21,0.21,0.31,0.31,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.69,0.33,0.7,0.33,0.33,0.33,8.0,8.0,0.14,0.29,0.25,0.38,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.36,0.2,0.5,0.29,0.28,0.36,9.0,8.0,0.38,0.36,0.44,0.44,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.33,0.26,0.31,0.29,0.28,0.37,9.0,8.0,0.38,0.14,0.5,0.25,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.35,0.36,0.5,0.41,0.33,0.37,9.0,8.0,0.38,0.21,0.5,0.31,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.3,0.33,0.27,0.38,0.34,0.42,9.0,8.0,0.31,0.14,0.39,0.25,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.33,0.31,0.38,0.36,0.37,7.0,7.0,0.08,0.08,0.21,0.21,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.4,0.77,0.29,0.68,0.4,0.29,7.0,8.0,0.0,0.14,0.21,0.19,2.0,N
MOVE PLACE_0_0 PLACE_1_0,0.64,0.36,0.68,0.27,0.22,0.36,9.0,8.0,0.25,0.14,0.33,0.25,2.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.2,0.37,0.27,0.33,0.37,9.0,8.0,0.25,0.21,0.33,0.38,2.0,N
MOVE PLACE_2_0 PLACE_2_1,0.33,0.2,0.44,0.27,0.34,0.37,9.0,8.0,0.31,0.14,0.44,0.25,2.0,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.35,0.47,0.35,0.34,0.37,9.0,8.0,0.38,0.07,0.5,0.25,2.0,N
MOVE PLACE_2_2 PLACE_2_3,0.2,0.33,0.25,0.35,0.34,0.46,9.0,8.0,0.19,0.14,0.33,0.25,2.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.33,0.31,0.38,0.36,0.37,7.0,7.0,0.08,0.08,0.21,0.21,2.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.4,0.77,0.29,0.68,0.4,0.29,7.0,8.0,0.0,0.14,0.21,0.19,2.0,N
PICKUP PLACE_0_0 KEY_1,0.78,0.73,0.68,0.68,0.32,0.28,8.0,9.0,0.14,0.31,0.31,0.39,2.0,N
MOVE PLACE_0_0 PLACE_0_1,0.2,0.18,0.28,0.26,0.37,0.34,8.0,9.0,0.07,0.25,0.19,0.39,2.0,N
MOVE PLACE_0_1 PLACE_0_2,0.27,0.18,0.28,0.22,0.37,0.34,8.0,9.0,0.0,0.31,0.19,0.44,2.0,N
MOVE PLACE_0_2 PLACE_0_3,0.29,0.18,0.32,0.22,0.42,0.34,8.0,9.0,0.14,0.38,0.25,0.39,2.0,N
MOVE PLACE_0_3 PLACE_1_3,0.36,0.25,0.32,0.22,0.42,0.34,8.0,9.0,0.14,0.38,0.25,0.39,1.0,Y
MOVE PLACE_1_3 PLACE_2_3,0.24,0.31,0.21,0.3,0.31,0.38,8.0,9.0,0.39,0.25,0.45,0.33,2.0,N
