ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,hasLM,Label
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.6,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.14,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.23,1.21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,7,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.04,0.13,1.24,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,0.4,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.0,0.12,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.4,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.0,0.16,1.17,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.0,0.13,1.2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,0.16,1.8399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.4,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.0,0.16,1.3399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.0,0.21,1.12,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,3,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.04,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.6,N
PICKUP PLACE_0_0 KEY_0,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.08,0.06,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.03,0.09,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,10,0.4,N
MOVE PLACE_2_0 PLACE_3_0,0.5,0.03,0.09,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,8,0.4,N
MOVE PLACE_3_0 PLACE_3_1,0.5,0.03,0.09,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,8,0.4,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.06,0.17,1.3900000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,8,0.4,N
MOVE PLACE_3_1 PLACE_3_2,0.5,0.03,0.11,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,8,0.4,N
MOVE PLACE_3_2 PLACE_3_3,0.5,0.08,0.16,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,9,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.01,0.11,1.23,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,7,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.6,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.33,0.03,0.09,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
PICKUP PLACE_0_0 KEY_1,0.5,0.08,0.14,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.23,1.21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,7,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.04,0.13,1.24,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,0.4,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.0,0.12,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.4,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.0,0.16,1.17,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.0,0.13,1.2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,0.16,1.8399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.4,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.0,0.16,1.3399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.0,0.21,1.12,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,3,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.6,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.08,0.06,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.4,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.21,0.11,1.4300000000000002,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.07,0.17,1.23,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,9,0.4,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.02,0.1,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,9,0.4,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.11,0.25,1.19,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,10,0.4,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.09,0.2,1.2200000000000002,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,9,0.4,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.17,0.46,1.71,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,9,0.4,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.17,0.46,1.21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,8,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.13,0.26,1.2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,6,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.04,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.6,N
PICKUP PLACE_0_0 KEY_0,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.14,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.23,1.21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,7,0.4,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.33,0.12,1.54,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,8,0.4,N
MOVE PLACE_1_0 PLACE_1_1,0.5,1.0,0.0,2.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.4,Y
MOVE PLACE_1_1 PLACE_1_2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.4,N
MOVE PLACE_1_2 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.6,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.08,0.06,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.4,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.21,0.11,1.4300000000000002,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.4,N
MOVE PLACE_1_0 PLACE_1_1,0.5,1.0,0.0,2.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.4,Y
MOVE PLACE_1_1 PLACE_1_2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.4,N
MOVE PLACE_1_2 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.04,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.06,0.04,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,11,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.02,0.06,1.29,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,11,0.4,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.01,0.04,1.47,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,12,0.4,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.04,0.06,1.31,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,13,0.4,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.02,0.04,1.31,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,12,12,0.4,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.06,0.07,1.99,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,12,12,0.4,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11,11,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.01,0.07,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,9,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.6,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.14,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.23,1.21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,7,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.04,0.13,1.24,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,0.4,N
MOVE PLACE_2_0 PLACE_3_0,0.5,0.04,0.12,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,7,0.4,N
MOVE PLACE_3_0 PLACE_3_1,0.5,0.04,0.12,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,7,0.4,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.08,0.23,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,6,0.4,N
MOVE PLACE_3_1 PLACE_3_2,0.5,0.0,0.16,1.3399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.4,N
MOVE PLACE_3_2 PLACE_3_3,0.5,0.0,0.16,1.3399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.0,0.21,1.12,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,3,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.6,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.14,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.23,1.21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,7,0.4,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.33,0.12,1.54,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,8,0.4,N
MOVE PLACE_1_0 PLACE_1_1,0.5,1.0,0.0,2.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.4,Y
MOVE PLACE_1_1 PLACE_1_2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.4,N
MOVE PLACE_1_2 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.04,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.06,0.04,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,11,0.4,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.15,0.07,1.41,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.05,0.13,1.25,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,10,0.4,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.01,0.07,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,10,0.4,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.1,0.15,1.28,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,12,0.4,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.08,0.14,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,9,0.4,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.14,0.27,1.87,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,10,0.4,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.14,0.27,1.37,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,9,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.12,0.21,1.24,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,6,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.04,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.6,N
PICKUP PLACE_0_0 KEY_0,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.08,0.06,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.03,0.09,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,10,0.4,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.02,0.07,1.45,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,11,0.4,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.05,0.1,1.28,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,12,0.4,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.02,0.08,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11,10,0.4,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.08,0.16,1.92,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11,10,0.4,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.08,0.16,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,9,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.01,0.11,1.23,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,7,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.6,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.33,0.03,0.09,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
MOVE PLACE_0_0 PLACE_0_1,0.5,0.02,0.11,1.4100000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.4,N
MOVE PLACE_0_1 PLACE_0_2,0.5,0.02,0.11,1.4100000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,10,0.4,N
MOVE PLACE_0_2 PLACE_0_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.4,N
MOVE PLACE_0_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.04,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.6,N
PICKUP PLACE_0_0 KEY_0,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.14,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.23,1.21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,7,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.04,0.13,1.24,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,0.4,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.0,0.12,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.4,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.0,0.16,1.17,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.0,0.13,1.2,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,0.16,1.8399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,5,0.4,N
UNLOCK PLACE_3_3 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.0,0.16,1.3399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.0,0.21,1.12,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,3,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.04,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.06,0.04,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,11,0.4,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.15,0.07,1.41,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.4,N
MOVE PLACE_1_0 PLACE_1_1,0.5,1.0,0.0,2.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.4,Y
MOVE PLACE_1_1 PLACE_1_2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.4,N
MOVE PLACE_1_2 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.6,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.33,0.03,0.09,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
PICKUP PLACE_0_0 KEY_1,0.5,0.08,0.14,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.23,1.21,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,7,0.4,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.33,0.12,1.54,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,8,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.17,0.27,1.23,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,6,0.4,N
MOVE PLACE_2_0 PLACE_3_0,0.5,0.12,0.25,1.37,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,6,0.4,N
MOVE PLACE_3_0 PLACE_3_1,0.5,0.12,0.25,1.37,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,6,0.4,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.0,0.25,1.25,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,4,0.4,N
MOVE PLACE_3_1 PLACE_3_2,0.5,0.0,0.25,1.25,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,3,0.4,N
MOVE PLACE_3_2 PLACE_3_3,0.5,0.0,0.25,1.25,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,-1,2,0.4,N
MOVE PLACE_3_3 PLACE_2_3,0.33,0.0,0.33,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.4,N
MOVE PLACE_2_3 PLACE_1_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.4,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,10,0.6,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.06,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,9,0.6,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.08,0.06,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,10,0.4,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.03,0.09,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,10,0.4,N
MOVE PLACE_2_0 PLACE_3_0,0.5,0.03,0.09,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,8,0.4,N
MOVE PLACE_3_0 PLACE_3_1,0.5,0.03,0.09,1.44,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,8,0.4,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.06,0.17,1.3900000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,8,0.4,N
MOVE PLACE_3_1 PLACE_3_2,0.5,0.03,0.11,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,8,0.4,N
MOVE PLACE_3_2 PLACE_3_3,0.5,0.08,0.16,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,9,0.4,N
